profile_id	lock_kind	selected_evidence_row_id	package	version	artifact_sha256	artifact_member_path	installed_source_path	member_type	mode	size	content_sha256	link_target	soname	semantic_authority	provider_authority_state	source_recipe_state	candidate_recipe_trees	update_domain	materialization_state
printing-provider	CONTENT	selected:74956b4ff456366345bf	libffi-glibc	3.4.7	19811ab9f293fd711ea5d2d27ca31bad4f6c47c139282b338e325f3de4c3ae7b	data/data/com.termux/files/usr/glibc/lib/libffi.so.8.1.4	/data/data/com.termux/files/usr/glibc/lib/libffi.so.8.1.4	REGULAR	700	79248	79a8128d9967c2a2fdc734169ead01297e079e321461c8de28f308d6745ada3f	-	libffi.so.8	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	3e2d7bc74cf8646c3df5d2db53b48e83e127fa69	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	ALIAS	selected:b43cacac7f916892c956	libgmp-glibc	6.3.0-2	949244528741732444a89976237e8dedd72cc93143a808cef8d00a790aece631	data/data/com.termux/files/usr/glibc/lib/libgmp.so	/data/data/com.termux/files/usr/glibc/lib/libgmp.so	SYMLINK	777	0	-	libgmp.so.10.5.0	libgmp.so.10	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	4f311f331149e2b24f2a4b33c80c9425a0aa87e8	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	ALIAS	selected:b43cacac7f916892c956	libgmp-glibc	6.3.0-2	949244528741732444a89976237e8dedd72cc93143a808cef8d00a790aece631	data/data/com.termux/files/usr/glibc/lib/libgmp.so.10	/data/data/com.termux/files/usr/glibc/lib/libgmp.so.10	SYMLINK	777	0	-	libgmp.so.10.5.0	libgmp.so.10	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	4f311f331149e2b24f2a4b33c80c9425a0aa87e8	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	CONTENT	selected:b43cacac7f916892c956	libgmp-glibc	6.3.0-2	949244528741732444a89976237e8dedd72cc93143a808cef8d00a790aece631	data/data/com.termux/files/usr/glibc/lib/libgmp.so.10.5.0	/data/data/com.termux/files/usr/glibc/lib/libgmp.so.10.5.0	REGULAR	700	603968	3c819f7e21c052411be1fa9885c77e6cb448c43f9bda781a83969c048d7f7d8c	-	libgmp.so.10	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	4f311f331149e2b24f2a4b33c80c9425a0aa87e8	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	ALIAS	selected:45f912b46453a9ba2e3d	libidn2-glibc	2.3.7	36a478c9a797900e12907f7ab21d0a611e0c6195f297f1fa3bae58ba2e5f8e07	data/data/com.termux/files/usr/glibc/lib/libidn2.so	/data/data/com.termux/files/usr/glibc/lib/libidn2.so	SYMLINK	777	0	-	libidn2.so.0.4.0	libidn2.so.0	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	01ae704b781a64e7412ab26ee67b938142794c7b	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	ALIAS	selected:45f912b46453a9ba2e3d	libidn2-glibc	2.3.7	36a478c9a797900e12907f7ab21d0a611e0c6195f297f1fa3bae58ba2e5f8e07	data/data/com.termux/files/usr/glibc/lib/libidn2.so.0	/data/data/com.termux/files/usr/glibc/lib/libidn2.so.0	SYMLINK	777	0	-	libidn2.so.0.4.0	libidn2.so.0	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	01ae704b781a64e7412ab26ee67b938142794c7b	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	CONTENT	selected:45f912b46453a9ba2e3d	libidn2-glibc	2.3.7	36a478c9a797900e12907f7ab21d0a611e0c6195f297f1fa3bae58ba2e5f8e07	data/data/com.termux/files/usr/glibc/lib/libidn2.so.0.4.0	/data/data/com.termux/files/usr/glibc/lib/libidn2.so.0.4.0	REGULAR	700	210976	578e986a2ad698ae4063d218d6eaea36d75182944c7e79398a90d2948410c13f	-	libidn2.so.0	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	01ae704b781a64e7412ab26ee67b938142794c7b	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	ALIAS	selected:a87bb0ebfae66d0c45c7	libunistring-glibc	1.3	4adb3b76dfaf0ab7e4fb12d8e31f681e0a55653efa67a10d7f4f35e6930d3675	data/data/com.termux/files/usr/glibc/lib/libunistring.so	/data/data/com.termux/files/usr/glibc/lib/libunistring.so	SYMLINK	777	0	-	libunistring.so.5.2.0	libunistring.so.5	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	f0116f1106f195bc9c503f15eb89dfd9377a255d	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	ALIAS	selected:a87bb0ebfae66d0c45c7	libunistring-glibc	1.3	4adb3b76dfaf0ab7e4fb12d8e31f681e0a55653efa67a10d7f4f35e6930d3675	data/data/com.termux/files/usr/glibc/lib/libunistring.so.5	/data/data/com.termux/files/usr/glibc/lib/libunistring.so.5	SYMLINK	777	0	-	libunistring.so.5.2.0	libunistring.so.5	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	f0116f1106f195bc9c503f15eb89dfd9377a255d	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	CONTENT	selected:a87bb0ebfae66d0c45c7	libunistring-glibc	1.3	4adb3b76dfaf0ab7e4fb12d8e31f681e0a55653efa67a10d7f4f35e6930d3675	data/data/com.termux/files/usr/glibc/lib/libunistring.so.5.2.0	/data/data/com.termux/files/usr/glibc/lib/libunistring.so.5.2.0	REGULAR	700	2169520	4a793b4fed75b236775f74dda312f2440a5d9a248d77a557f0d4b0ae9e210186	-	libunistring.so.5	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	f0116f1106f195bc9c503f15eb89dfd9377a255d	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	ALIAS	selected:4f5c5fdcf7509a428f86	zlib-glibc	1.3.1	9e9ea87059482894e4c6cef1101bf47be2fc47012d90fd26bc3c7621e2d33a31	data/data/com.termux/files/usr/glibc/lib/libz.so	/data/data/com.termux/files/usr/glibc/lib/libz.so	SYMLINK	777	0	-	libz.so.1.3.1	libz.so.1	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	a108c5dbdc8e327eeefa026e43c82c645dd21203	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	ALIAS	selected:4f5c5fdcf7509a428f86	zlib-glibc	1.3.1	9e9ea87059482894e4c6cef1101bf47be2fc47012d90fd26bc3c7621e2d33a31	data/data/com.termux/files/usr/glibc/lib/libz.so.1	/data/data/com.termux/files/usr/glibc/lib/libz.so.1	SYMLINK	777	0	-	libz.so.1.3.1	libz.so.1	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	a108c5dbdc8e327eeefa026e43c82c645dd21203	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
printing-provider	CONTENT	selected:4f5c5fdcf7509a428f86	zlib-glibc	1.3.1	9e9ea87059482894e4c6cef1101bf47be2fc47012d90fd26bc3c7621e2d33a31	data/data/com.termux/files/usr/glibc/lib/libz.so.1.3.1	/data/data/com.termux/files/usr/glibc/lib/libz.so.1.3.1	REGULAR	700	144000	6835963ff1be924f73cdd59f29f2e2521d1705b3ce2d0e90a0c0fd4c5773a070	-	libz.so.1	GENERIC_SHARED_CAPABILITY_PROVIDER	ACCEPTED_OBJECT_SCOPED_AUTHORITY	SOURCE_RECIPE_ACCEPTED	a108c5dbdc8e327eeefa026e43c82c645dd21203	GENERIC_PROVIDER_UPDATE	DRAFT_LOCK_ONLY_BLOCKED
